EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data
I:\WIN-NUFRVI351GS\Security.evtx,842984,2021-09-07 16:29:49,2021-09-07 16:29:49,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842985,2021-09-07 16:29:50,2021-09-07 16:29:50,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842986,2021-09-07 16:29:52,2021-09-07 16:29:52,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842987,2021-09-07 16:29:53,2021-09-07 16:29:53,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842991,2021-09-07 16:29:55,2021-09-07 16:29:55,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842992,2021-09-07 16:29:56,2021-09-07 16:29:56,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842993,2021-09-07 16:29:58,2021-09-07 16:29:58,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842994,2021-09-07 16:29:59,2021-09-07 16:29:59,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842995,2021-09-07 16:30:01,2021-09-07 16:30:01,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842996,2021-09-07 16:30:03,2021-09-07 16:30:03,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842997,2021-09-07 16:30:04,2021-09-07 16:30:04,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842998,2021-09-07 16:30:06,2021-09-07 16:30:06,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,842999,2021-09-07 16:30:07,2021-09-07 16:30:07,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,843000,2021-09-07 16:30:09,2021-09-07 16:30:09,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
I:\WIN-NUFRVI351GS\Security.evtx,843001,2021-09-07 16:30:10,2021-09-07 16:30:10,4625,16,Failure Audit event,12544,The name for category 12544 in Source "Microsoft-Windows-Security-Auditing" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,Microsoft-Windows-Security-Auditing,S-1-0-0|-|-|0x0|S-1-0-0|ADMINISTRATOR||0xc000006d|%%2313|0xc000006a|3|NtLmSsp |NTLM|-|-|-|0|0x0|-|192.168.21.33|0,WIN-NUFRVI351GS,,帐户登录失败。 使用者: 安全 ID: S-1-0-0 帐户名: - 帐户域: - 登录 ID: 0x0 登录类型: 3 登录失败的帐户: 安全 ID: S-1-0-0 帐户名: ADMINISTRATOR 帐户域: 失败信息: 失败原因: %%2313 状态: 0xc000006d 子状态: 0xc000006a 进程信息: 调用方进程 ID: 0x0 调用方进程名: - 网络信息: 工作站名: - 源网络地址: 192.168.21.33 源端口: 0 详细身份验证信息: 登录进程: NtLmSsp 身份验证数据包: NTLM 传递服务: - 数据包名(仅限 NTLM): - 密钥长度: 0 登录请求失败时在尝试访问的计算机上生成此事件。 “使用者”字段指明本地系统上请求登录的帐户。这通常是一个服务(例如 Server 服务)或本地进程(例如 Winlogon.exe 或 Services.exe)。 “登录类型”字段指明发生的登录的种类。最常见的类型是 2 (交互式)和 3 (网络)。 “进程信息”字段表明系统上的哪个帐户和进程请求了登录。 “网络信息”字段指明远程登录请求来自哪里。“工作站名”并非总是可用，而且在某些情况下可能会留为空白。 “身份验证信息”字段提供关于此特定登录请求的详细信息。 -“传递服务”指明哪些直接服务参与了此登录请求。 -“数据包名”指明在 NTLM 协议之间使用了哪些子协议。 -“密钥长度”指明生成的会话密钥的长度。如果没有请求会话密钥，则此字段为 0。 ,
